id|latitud|longitud|autor|barrio|verso|direccion
569|40.3586346|-3.6934474|﻿Juan Antonio Torrero González|﻿VILLAVERDE|Mientras esperas, Miradas cercanas, Vidas lejanas, En las aceras|﻿Av. de Andalucía - Entre Av. de la Felicidad y C/de la Dulzura
56|40.4043178|-3.7476388|﻿Santi Balmes|﻿LUCERO|A brillar que son dos sílabas|﻿Zona en pendiente que conecta C/ Sepúlveda con c/ Cebreros.
570|40.3457018|-3.6934448|﻿Adrián Durán Caballero|﻿VILLAVERDE|Que la vida te regale lo que sueñes|﻿Gran Vía de Villaverde- Rotonda Av. de Andalucía
571|40.351632|-3.6917925|﻿AF.Acebo|﻿VILLAVERDE|Planea la vida como si estuvieras volando|﻿Calle de Juan José Martínez Seco- Carr. de Villaverde a Vallecas
572|40.3538069|-3.6895783|﻿Inés Abalo Rodríguez|﻿VILLAVERDE|Sin poesía no se vuela|﻿Carr. de Villaverde a Vallecas- Calle de Villafuerte
573|40.3527419|-3.6834481|﻿Langui|﻿VILLAVERDE|Parece que a la acera la han rajado con un cúter|﻿Gran Vía de Villaverde (Puente sobre Cercanías / Ascensor)
574|40.3506192|-3.6773274|﻿Christina Rosenvinge|﻿VILLAVERDE|No hay que segar, segadora.  Deja la hierba crecer.|﻿Av. de los Rosales 133 (del lado de los Pares / Centro Cultural)
575|40.3492997|-3.7132851|﻿VILA|﻿VILLAVERDE|Un par de lunáticos perdidos en otro espacio.|﻿Calle Villalonso- Calle Puebla de Sanabria
576|40.3491628|-3.6991337|﻿Juan Ángel Asensio Carrasco|﻿VILLAVERDE|Cuando regresemos del viaje la tormenta será otra.|﻿Calle Cifuentes- Calle Alcocer
577|40.3466566|-3.7159592|﻿Peru Saizprez|﻿VILLAVERDE|Ella poseía poesía|﻿Paseo de los Ferroviarios- Calle Encarnación del Pino
578|40.3961494|-3.7739244|﻿Beatriz Ausejo|﻿LATINA|Me sobra fiesta, me falta siesta|﻿C/ de Domingo Párraga (Pares, Colegio) - C/ Sta. Joaquina de Verduna
579|40.4072|-3.7113|﻿Ernesto Suárez|﻿CENTRO|Lances del ser que vive alzado desde el brinco del respirar: lances|﻿Glorieta puerta de Toledo 1
57|40.4939778|-3.657597|﻿Izal|﻿SAN CHINARRO|Yo solo pido pausa, tu rebobinar|﻿C/ de Ana de Austria (Centro de salud Sanchinarro)
580|40.509054|-3.6925502|﻿Lupe Gómez|﻿MONTECARMELO|Como por ensalmo: Ti eras a caligrafía amada de Galicia.|﻿Av. del Monasterio de Silos 83
581|40.5026033|-3.7068692|﻿Libracos|﻿FUENCARRAL-EL PARDO|Eres un amor para leer a media noche|﻿C/ del Monasterio de las Huelgas 17 (del lado de los pares)
582|40.498725|-3.6864321|﻿Efecto Me|﻿FUENCARRAL-EL PARDO| Báilame paso a paso vida, báilame...|﻿Calle de Ntra. Sra. de Valverde (Pares) - C/ Afueras a Valverde
583|40.5087806|-3.6731378|﻿Marta Navarro|﻿FUENCARRAL-EL PARDO|Me llevas al océano de tu rosaleda, a tus calles sin edad.|﻿Av. Santo domingo de la Calzada 11
584|40.5102203|-3.6691305|﻿(∂ + m) ψ = 0|﻿FUENCARRAL-EL PARDO|No sigo tus pasos, camino contigo|﻿Paseo Tierra de Melide (Impares) - Glorieta Monte del Gozo
585|40.5063696|-3.6633382|﻿Suzanne|﻿FUENCARRAL-EL PARDO|No importa donde estés veremos la misma luna|﻿Paseo Tierra de Melide (Parque) - C/ de Valcarlos
586|40.4949976|-3.7254837|﻿Lemotbulle|﻿FUENCARRAL-EL PARDO|Nadie regresa intacto|﻿C/ Pau arroyo del Fresno (Frente a estación)
587|40.4910502|-3.7162154|﻿Gema Terol|﻿FUENCARRAL-EL PARDO|Dame dos versos cuando me saludes|﻿Av. del Ventisquero de la Condesa (Boca de metro Mirasierra)
588|40.486114|-3.7167344|﻿Segunhenrymiller|﻿FUENCARRAL-EL PARDO|A veces mi otoño comprende tu lluvia|﻿Av. del Ventisquero de la Condesa 7
589|40.4823665|-3.7278494|﻿Pablo Velado Pulido|﻿FUENCARRAL-EL PARDO|Bailar es ver las aves desde dentro|﻿C/ de Ramón Gómez de la Serna – C/ Sandalia Navas
58|40.4626358|-3.6245093|﻿Leonor Antón|﻿CANILLAS|Todo ha de dejarse ir|﻿C/ de Silvano - C/ de Ramón Power
590|40.4834356|-3.6893154|﻿Santi Silvero|﻿FUENCARRAL-EL PARDO|Si te ceden el paso, cede la sonrisa.|﻿Puente Virgen de Begoña- Calle de Pedro Rico
591|40.4797601|-3.6967653|﻿Andrés París Muñoz|﻿FUENCARRAL-EL PARDO|La muerte del último hombre jamás será confirmada|﻿Av. Monforte de Lemos- Calle Puentecesures
592|40.4816953|-3.7044069|﻿Amanda Gordillo|﻿FUENCARRAL-EL PARDO|Que el sonido de nuestras pisadas sea un vals de otoño|﻿Calle de Pedro Rico- Calle de Ginzo de Limia
593|40.4685516|-3.6938363|﻿Yolanda Menéndez|﻿TETUÁN|Que me quiera quien ardiendo dentro no llegue nunca a quemarme|﻿Av. Asturias - C/ Cañaveral
594|40.4698043|-3.70493|﻿Angélica Escalona Fernández|﻿TETUÁN|Te daría besos de buenas noches hasta que se hiciese de día.|﻿Paseo de la Dirección 285
595|40.4635112|-3.6963522|﻿Rachid Lamarti|﻿TETUÁN|Las nubes lamen el mar. Pensamientos en blanco sobre el agua.|﻿C/ Bravo Murillo 312
596|40.4631112|-3.703444|﻿Maru|﻿TETUÁN|En esta calle me enamoré de un gato|﻿C/ Marqués de Viana 73
597|40.4753614|-3.6864052|﻿Izal|﻿CASTILLA|Qué manera de perder las formas. Qué forma de perder las maneras|﻿Paseo de la Castellana (ICEX)
598|40.4738139|-3.6852962|﻿Francisco M. Ortega Palomares|﻿CHAMARTÍN|Hermosa aquella edad que no se siente.|﻿C/ Padre Francisco Palau y Oliver - C/ Mauricio Legendre
599|40.4704981|-3.6852533|﻿Zarrino|﻿CHAMARTÍN|No voy a no intentarlo|﻿C/ Agustín Foxá 25
59|40.3922907|-3.6914062|﻿Tarque|﻿LEGAZPI|Difumínate conmigo antes de que todo muera|﻿Calle Bolívar 22
600|40.4674089|-3.6791405|﻿Monterrosa|﻿CHAMARTÍN|Prometo rendirte cuentos cada noche|﻿Paseo de la Habana - C/ Mateo Inurria
601|40.4603909|-3.6737519|﻿Antonio Montoya|﻿CHAMARTÍN|Al sol le da miedo la oscuridad por eso duerme con la luna encendida|﻿Av. de Alfonso XIII (FEFC SANTA CATALINA DE SENA) - Calle del Torpedo de Tucumán
602|40.4790737|-3.6717242|﻿Genoma Poético|﻿MANOTERAS|livianos estamos seguros pesos pluma mejor|﻿Av. de San Luis- Calle del Condado de Treviño
603|40.4769916|-3.654318|﻿Carmen Martin Fucho|﻿HORTALEZA|Si la vida es un tango, bailemos juntos y haremos un mundo.|﻿Ctra. la Estación de Hortaleza- Calle Doña Guiomar
604|40.4718469|-3.6397818|﻿Rafa Olivares|﻿HORTALEZA|Nuevos himnos, nuevas banderas, mismas herrumbres de viejas cadenas.|﻿C/ Mar Adriático (Impares) - C/ Chiquinquirá
605|40.4694718|-3.6340741|﻿Violeta Castaño Ruiz|﻿MAR DE CRISTAL|soy arrullo pero también soy tormenta|﻿C/ de Ayacucho - C/ Aconcagua (frente a Edificio de comité olímpico español)
606|40.4627806|-3.6357987|﻿Yolanda Ortiz|﻿CANILLAS|se interrumpe el eco de tus pasos lluvia mansa contra el suelo|﻿C/ de Silvano (Centro comercial Palacio de Hielo)- Av. de Machupichu
607|40.450817|-3.6589007|﻿Ernesto Pérez Zúñiga|﻿SAN JUAN BAUTISTA|Yo soy aquella casa donde nunca he llegado|﻿Calle de Torrelaguna- Calle Sorzano
608|40.4511762|-3.6524096|﻿Sara Bellon Alonso|﻿CIUDAD LINEAL|Mi corazón nunca se pone en rojo|﻿Calle de Arturo Soria (conservatorio)- Calle Duque de Tamames
609|40.4631357|-3.5879038|﻿Miriam Reyes|﻿BARAJAS|Cómo avanzar a la par que el paisaje|﻿Av. de Logroño- Calle Basella
60|40.4384777|-3.6173813|﻿GUS|﻿CANILLEJAS|En clave de Sol, punteo tu diéresis|﻿Calle de Albadalejo- Calle de Julian Camarillo
610|40.4433892|-3.5759211|﻿Cuchillo|﻿SAN BLAS|Gran parte de mi cuerpo es agua, el resto es sed.|﻿C/ Arcaute – C/Yécora
611|40.4731782|-3.8319566|﻿Fran Barreno|﻿EL PLANTÍO|La tierra es plana y tiene tus medidas|﻿Av. de la Victoria 114 (del lado e los impares)
612|40.4578828|-3.694657|﻿IGOR PASKUAL|﻿TETUÁN|El aroma de un verbo al dente  y el sabor de un adverbio crujiente|﻿C/ Huesca 67 (del lado de los pares)- C/ Orense
613|40.4547592|-3.6778101|﻿Pepe Pulido|﻿CHAMARTÍN|Y de la noche a la mañana, las banderas no me dejaron verte más.|﻿Calle de Serrano - próximo a Calle Príncipe de Vergara
614|40.4438954|-3.674629|﻿Kiko Veneno|﻿PROSPERIDAD|Si tu no te das cuenta de lo que vale el mundo es una tontería|﻿Calle Lopez de Hoyos- Calle Suero de Quiñones
615|40.4439506|-3.65466|﻿losextremosdev|﻿CIUDAD LINEAL|Amar es encajar cabeza, ojos y tripa en el mismo corazón.|﻿Calle de Torrelaguna- Calle Condesa de Venadito
616|40.4427789|-3.653504|﻿Rambi|﻿CIUDAD LINEAL|Ni el calabacín ni el pimiento superan el amor que por ti siento.|﻿Calle de Torrelaguna- Av. de Badajoz
617|40.4406661|-3.6497622|﻿elanVerso|﻿CIUDAD LINEAL|Uno siempre sabe cuando algo es para siempre.|﻿Calle Juan Perez Zuñiga- Calle de Torrelaguna
618|40.4335515|-3.6571088|﻿Santiago Auserón|﻿QUINTANA|Persiguiendo un enigma al compás de las horas|﻿Calle Virgen de la Alegría-Calle Virgen del Coro
619|40.4362352|-3.6418015|﻿BellidoAle|﻿SAN BLAS|No me esquives por rincones que las paredes se alargan|﻿Calle de Alcalá-Calle Pileo
61|40.4201125|-3.7010729|﻿Cristina Bergoglio|﻿CENTRO|Que la ciudad sea contigo.|﻿Calle Gran Vía-Calle Hortaleza
620|40.4477717|-3.6253595|﻿Iwes Mendieta|﻿SAN BLAS|Se avecina tormenta, no cojas paraguas|﻿C/ Marquesado de Sta. Marta (Clínica Universidad de Navarra) - Glorieta Ricardo Velázquez Bosco
621|40.4413642|-3.6255715|﻿Marwan|﻿SUANCES|Sé que mi próxima cicatriz llevará tu nombre|﻿Calle Alcalá - Calle Miguel Yuste
622|40.447788|-3.610374|﻿Lidia Rebel|﻿SAN BLAS|No te lo pierdas: mira hacia arriba.|﻿Calle de Alcalá- Av. Jaca
623|40.4286067|-3.6488797|﻿Fraskito|﻿LA ELIPA|Amor, de ti ya no me queda ni el rencor|﻿Calle Francisco Villaespesa-Calle Hermanos Gómez
624|40.4308383|-3.6451085|﻿Isabel Morales Trillo|﻿CIUDAD LINEAL|Arropada, leve y fugaz, detiene su destino la mariposa.|﻿Calle Ezequiel Solana-Calle de Vital Aza
625|40.4438291|-3.6097544|﻿Marcos Gallo|﻿SAN BLAS|Somos dos llamas contra el aire aprendiendo cómo bailarse.|﻿Calle del Néctar -Calle de la Esfinge
626|40.4243496|-3.6539976|﻿Pabls Panda|﻿CIUDAD LINEAL|Tú tan tormenta y yo tan de bailar bajo la lluvia.|﻿Calle del Marqués de Corbera-Calle Montejurra
627|40.4268732|-3.719886|﻿Elena Rojas García|﻿MONCLOA-ARAVACA|Rindamos culto a la Madre Letra|﻿Avenida del Pintor Rosales 30 (del lado del parque)
628|40.4197174|-3.7202836|﻿Vetusta Morla|﻿PRINCIPE PÍO|Deja el equipaje en la ribera, para verte como quieres que te vea|﻿Paseo Embarcadero-Glorieta San Vicente (berma central)
629|40.423498|-3.7237457|﻿Maite López Las Heras|﻿MONCLOA-ARAVACA|Pasar a cada paso sin pensar es pisar sin peso.|﻿Paseo de la Florida 20
62|40.4106083|-3.7364083|﻿Miguel Campello|﻿PUERTA DEL ÁNGEL|Tantas calles por andar tantas cosas por vivir|﻿c/ de la Milagrosa con Paseo de Extremadura. Acera del Estanco.
630|40.4322531|-3.6751924|﻿Hijón|﻿SALAMANCA|No me soporto sin ti|﻿Calle Juan Bravo-Calle Conde de Peñalver
631|40.427647|-3.6797708|﻿Patricia Rezai|﻿SALAMANCA|She blooms a heart Endangered and wild|﻿Calle del Príncipe de Vergara-Calle de Ayala
632|40.4276582|-3.669423|﻿Antonio vega|﻿MANUEL BECERRA|Silencio, brisa y cordura dan aliento a mi locura|﻿Calle del Alcalá -Pl. Manuel Becerra
633|40.4262259|-3.683998|﻿Santas|﻿SALAMANCA|Soy una cebra cubista|﻿Calle de Velázquez-Calle de Hermosilla
634|40.4261538|-3.6925616|﻿Niño de Elche|﻿ALONSO MARTÍNEZ|Escuchar es el acto más revolucionario. |﻿Calle de Génova-Calle del Monte Esquinza
635|40.4228139|-3.6799022|﻿Debares|﻿SALAMANCA|Me hierve la sangre, infusión de mí.|﻿Calle Alcalá 76
636|40.4143824|-3.6659052|﻿Gonza99|﻿RETIRO|Yo sé que eres tú, pero tú aún no sabes que soy yo|﻿Calle Pez volador - Calle Juan Esplndiú
637|40.4082984|-3.6687952|﻿Patricia Pérez|﻿RETIRO|Cruzas salpicando estrellas a cada paso|﻿Calle de la Cruz del Sur 36 - Calle de Lira
638|40.4125118|-3.6581335|﻿Elizabeth Duval|﻿MORATALAZ|¿dónde voy ahora que me ofreces la cartografía plena de tu pulso?|﻿C/del Corregidor Diego Valderrábano (Impares, I.E.S. Moratalaz)
639|40.4079901|-3.6318291|﻿Cristina Pérez Carrasco|﻿MORATALAZ|Hasta la diminuta espora puede desencadenar la primavera|﻿Av. del Dr. García Tapia 155- Calle de la Fuente Carrantona
63|40.3661761|-3.7637024|﻿Joaquín Calderón|﻿CARABANCHEL| La palabra corazón guarda todas las luchas|﻿Av. de la Peseta (Impares) - C/ Valle de Boj (atrás)
640|40.4092043|-3.656968|﻿Chantal Maillard|﻿MORATALAZ|Escribo para que el agua envenenada pueda beberse|﻿C/ Arroyo de la Media Legua (impares)- C/ Entre Arroyos
641|40.4041687|-3.6480296|﻿Carlota Gómez|﻿MORATALAZ|Camino para encontrarme contigo.|﻿C/de La Hacienda de Pavones - C/del Corregidor Alonso de Tobar
642|40.40058|-3.634766|﻿MARIU DIAZ|﻿MORATALAZ|Pretérito perfecto del verbo contigo|﻿Calle de la Hacienda de Pavones 229-
643|40.4059028|-3.6090114|﻿Supersubmarina|﻿VICÁLVARO|El silencio que hay entre vosotros pronto quedará en un despertar|﻿Paseo de los Artilleros- Calle de Villardondiego
644|40.4043031|-3.6090583|﻿Joaquín Sabina|﻿VICÁLVARO|Hay amores eternos que duran lo que dura un corto invierno|﻿Paseo de los Artilleros- Calle de S. Cipriano
645|40.4019383|-3.5969281|﻿Rosa Pazos Martín|﻿VICÁLVARO|Respira la vida, lee poesía|﻿Av. de la Gran Vía del Este- Calle de S.Cipriano
646|40.3971381|-3.6056896|﻿LaurisLau|﻿VICÁLVARO|No es por desvelarte el final, pero todo va a salir bien|﻿Calle Minerva- Calle del Campo de la Torre
647|40.4144845|-3.7299053|﻿Beapixels|﻿LATINA|Disfruten las molestias.|﻿Avda de Portugal, isla central
648|40.411897|-3.7334257|﻿G. Bravo|﻿PUERTA DEL ÁNGEL|Hay mil vidas en el fondo de tus ojos ¿en cuál de ellas dejarás que te ame?|﻿Paseo de Extremadura 106, al lado de un quiosco.
649|40.4068177|-3.7288902|﻿SALVADOR J. TAMAYO|﻿PUERTA DEL ÁNGEL|Yo no lavo mi ropa, alisto un uniforme para la batalla.|﻿c/ Sepúlveda con c/ de los Caprichos. Acera del parque.
64|40.4003419|-3.7252196|﻿Gema García Mejías|﻿CARABANCHEL|Soy de quién pienso|﻿Paseo Ermita del Santo - Paseo quince de Mayo
650|40.4053022|-3.7245691|﻿Laura Pugno|﻿PUERTA DEL ÁNGEL|Quello che non hai visto acceca ancora|﻿Paseo de la Ermita del Santo 59
651|40.4004205|-3.7551529|﻿Ahmad Yamani|﻿LUCERO|El amor era un balde de agua fría donde nadan la cabeza y los pies.|﻿Rotonda c/ Concejal Francisco j. Jiménez Martín. Acera contraria Bar Jacarama.
652|40.3937748|-3.722886|﻿Ricardo de la Hoz|﻿CARABANCHEL|Desnuda en el asfalto sonríe sus temores|﻿Calle General Ricardos 76
653|40.3928662|-3.7249473|﻿Melanie Asor|﻿CARABANCHEL|אין דבר העומד בפני הרצון|﻿Calle General Ricardos 103 (del lado de los pares)
654|40.389306|-3.7161872|﻿Javier Krahe|﻿COMILLAS|A veces pienso en ti incluso vestida|﻿Calle Antonio Leyva 65 (del lado de los pares
655|40.3853017|-3.7216655|﻿ANA CORDOBA DEL POZO|﻿CARABANCHEL|Si hay paz bajo tus pies... ahí está tu casa|﻿Avenida de Oporto 20
656|40.4025307|-3.7112009|﻿Gata Cattana|﻿PIRÁMIDES|Ante un folio en blanco jurando bandera|﻿Paseo de las Acacias 40, Plaza de las Acacias
657|40.4015215|-3.7049541|﻿Tulia Guisado Muñoz|﻿ACACIAS|Me duele la vida donde a otros les late el corazón.|﻿C/ de la Esperanza 13 (del lado de los pares)
658|40.4033651|-3.697008|﻿Ángelo Néstore|﻿CENTRO|Mancho la tierra con la semilla última de la esperanza.|﻿Calle Palos de la Frontera - Paseo de Santa María de la Cabeza (Frente a Oficina Municipal de la Vivienda)
659|40.4028584|-3.6938054|﻿Tardor|﻿ARGANZUELA|Les teves passes et faran volar cap els teus somnis.|﻿Paseo de las Delicias (Pares) - Calle Palos de la Frontera
65|40.37954|-3.6174255|﻿Alejandro González Sánchez|﻿VILLA DE VALLECAS|La épica nos espera|﻿Calle Real de Aranda- Calle de la Sierra del Troncal
660|40.3873754|-3.6909556|﻿Cristina Medina Hijon|﻿ARGANZUELA|Mis huellas aún persiguen tu sombra|﻿Calle del Bronce - Calle Embajadores
661|40.3893899|-3.6868036|﻿Jordi Doce|﻿LEGAZPI|Esto quiero: vivir en los comienzos|﻿Avenida del Planetario (Parada de EMT 4100)
662|40.3993074|-3.6883674|﻿Montserrat Momblán Amador|﻿ARGANZUELA|Anda con el corazón y tus pies te seguirán|﻿Calle de Ramírez de Prado - Calle de Juan Martín El Empecinado
663|40.3938789|-3.6825497|﻿Ale Oseguera|﻿MÉNDEZÁLVARO|¿Pero a quién le importa la calle si existe el cielo?|﻿Av. del Planetario - Calle Amaltea
664|40.4030086|-3.6729795|﻿Maria y Gaby|﻿RETIRO|La vida es como un juego y gana quien mejor se lo pasa.|﻿Cale del Doctor Esquerdo 197
665|40.3969502|-3.6496443|﻿Mrt|﻿PUENTE DE VALLECAS|Susurros fuertes, que hablan. Gritos débiles, que callan.|﻿Calle Pío Felipe (Asociación deportiva valderribas)
666|40.3884929|-3.6645667|﻿arbarroso19|﻿PUENTE DE VALLECAS|De mayor quiero recorrer el horizonte|﻿Calle de Martínez de la Riva - Calle de Carlos Martín Álvarez
667|40.3862925|-3.6676854|﻿Antoine Lamarck|﻿PUENTE DE VALLECAS|Doy un paso y otro paso y otro paso y otro paso y no avanzo.|﻿Av . de San Diego - Calle del Puerto de Arlabán
668|40.3822688|-3.6691338|﻿Ana Iglesias Arnaiz|﻿PUENTE DE VALLECAS|Nos vemos a la luna en punto|﻿Calle de la Imagen - Av. de Entrevías
669|40.3826646|-3.6686606|﻿OUKA LEELE|﻿ENTREVÍAS|Una sonrisa podría ajustar todas las tuercas del Universo.|﻿Calle del Puerto de Balbarán - Av. de la Imagen
66|40.3460536|-3.7062938|﻿Ana Pérez Cañamares|﻿VILLAVERDE|Defiende tus alas.|﻿Av. Real de Pinto- Calle de Dr. Martín Arévalo
670|40.3829379|-3.6304182|﻿Justa Nogales Morgado|﻿VILLA DE VALLECAS|No dura lo mismo, una hora contigo que una hora sin ti.|﻿Av. de la Albufera- Calle Cocherón de la Villa
671|40.3949422|-3.7681751|﻿Sara Castelar Lorca|﻿CAMPAMENTO|Todo el frío resulta insuficiente para matar un himno.|﻿C/ Seseña Nº 93 - Av. del Padre Piquer
672|40.3928882|-3.7607374|﻿A. Gallego|﻿LATINA|Sin quererlo, te pienso. Y sin pensarlo, te quiero.|﻿Calle Illescas Nº147
673|40.3895332|-3.7516903|﻿Bárbara Cáceres Chomalí|﻿LATINA|El viernes, la tarde tiene miedo.|﻿C/ de los Yébenes 255
674|40.3880557|-3.7443598|﻿Andrés Pascual|﻿CARABANCHEL|Gotas de lluvia, disueltas en la tierra nos abrazamos|﻿C/ de la Oca 105
675|40.3869811|-3.7432856|﻿Kike Babas|﻿CARABANCHEL|¡No hay Madrid sin Barrionalismo!|﻿C/ Nra. Sra. de Fátima 1
676|40.3846377|-3.7396592|﻿JOAQUIN QUIRALTE CASTILLO|﻿CARABANCHEL|Siete colores tiene tu voz cuando te quedas.|﻿C/ Gral. Ricardos 222
677|40.3762586|-3.7448198|﻿Jorge Castro|﻿CARABANCHEL|Llevo que no soy de nadie tatuado en la garganta|﻿C/ Federico Grases 46 (Impares)
678|40.3807803|-3.7282061|﻿F.Brives|﻿CARABANCHEL|... y madreselvas en las llagas del amor.|﻿Av. Abrantes 54
679|40.3760971|-3.7307972|﻿Flavia Company|﻿ABRANTES|He vuelto para decir que sé lo que no tengo que saber.|﻿Vía Lusitana
67|40.5469154|-3.6969282|﻿Patricia Benito|﻿UAM|Vive, joder, vive|﻿C/ Adam Smith - C/ Leibniz (UAM)
680|40.3788086|-3.6952632|﻿Patricia Ramírez García|﻿USERA|¿Quedamos en tus sueños esquina con mis besos?|﻿C/ Antonio López 264 8del lado de los impares)
681|40.3889832|-3.7658631|﻿Arantxa Ortega|﻿LATINA|Vérsame, Vérsame mucho...|﻿C/de Guareña (Pares) - Av. de los Poblados
682|40.3734714|-3.7294614|﻿Amalia Iglesias|﻿ABRANTES|El camino ha borrado los pasos usados|﻿C/ Ontanilla (Parque) - Av. de los Poblados
683|40.3710376|-3.7029477|﻿Alicia Es. Martínez Juan|﻿ORCASITAS|El miedo es la silla más cómoda que le puedes acercar a alguien cansado|﻿Av. de los Poblados (Pares, cerca a rotonda)
684|40.3807425|-3.7687464|﻿Rafa Pons|﻿LAS ÁGUILAS|El Amor parece un perro pero es un gato|﻿Calle de Valle Inclán (Parque)- Calle Rafael Finat
685|40.3778993|-3.7668608|﻿ALBERTO GARCÍA-TERESA|﻿LAS ÁGUILAS|A PESAR DEL MURO, LA HIEDRA|﻿Calle de Blas Cabrera 137- Calle de la Maestra Justa Freire
686|40.3627304|-3.7475019|﻿Anabel Pérez Pizarro|﻿CARABANCHEL|Vestirse con la desnudez del día y dejar la noche cargada de insomnios.|﻿C/de la Peseta (escuela) - C/ Once Vigas
687|40.3697186|-3.739965|﻿Antonio Jiménez Paz|﻿BUENAVISTA|Ojalá un vapor del cielo me rebose por dentro|﻿Av. del Euro - frente a C/del Obolo
688|40.3694764|-3.6959768|﻿enelmarmasprofundo|﻿USERA|Mira a un lado, mira a otro... y mírate dentro.|﻿Av. de los Rosales (escuela) - C/de Eduardo Berreiros
689|40.3630472|-3.6844137|﻿Guille Galván|﻿SAN FERMÍN|Y si después de todo…resultan que las pistas eran el tesoro|﻿Av. de los Rosales (Frente a tanatorio)
68|40.4972005|-3.6534449|﻿Isabel Cadenas Cañón|﻿SAN CHINARRO|a una ciudad / a un cuerpo a veces se regresa|﻿Av. de Niceto Alcalá Zamora - entre C/ de Ana de Austria y C/de Américo Castro
690|40.4905244|-3.6937626|﻿Sofía Vila|﻿FUENCARRAL-EL PARDO|Siempre hay un loco para un atrevido.|﻿Av. del Cardenal Herrera Oria 59
691|40.5087276|-3.6779965|﻿Martha Asunción Alonso|﻿LAS TABLAS|No es suficiente andar para alejarse.|﻿C/ Frómista 5 (del lado de los pares)
692|40.5108035|-3.6664283|﻿Pablo Blanco|﻿LAS TABLAS|La memoria es de treinta mil flores que ni se venden ni se pudren|﻿C/ Portomarín (Residencial Green 2)
693|40.4906181|-3.6538445|﻿Ale Oseguera|﻿SAN CHINARRO|El tiempo lo cura todo, incluso la belleza|﻿Av. del Ing. Emilio Herrera (escuela) - C/ de la infanta Catalina Micaela
694|40.4795889|-3.6860325|﻿Lola Andrés|﻿LA PAZ|Quin fred tanca estenalles sota l\'exhausta faç de la pobresa?|﻿Calle Arzobispo Morcillo- Ctra. Colmenar Viejo
695|40.4699677|-3.6968176|﻿La abuela|﻿TETUÁN|Ante la duda, Prefiero ser la viuda|﻿C/ Montoya - Av. Asturias
696|40.4608624|-3.6981869|﻿Stranger Freak|﻿TETUÁN|Cuentan que nacimos por amor, de lo que no hablan es del dolor.|﻿C/ Bravo Murillo 276
697|40.4664293|-3.6791244|﻿Miguel De Juan|﻿CHAMARTÍN|Hoy el cielo es muy azul, pero no se lo digas a nadie.|﻿Paseo de la Habana 208
698|40.4633174|-3.6849475|﻿Antonio Pérez Castellanos|﻿CHAMARTÍN|tropezar con tu nombre…|﻿Calle Gral. López Pozas (Pares) - Calle Apolonio Morales
699|40.4587624|-3.6865004|﻿Miri Miri|﻿CHAMARTÍN|Madrid, con tus orillas y mis naufragios|﻿Av. de Alberto de Alcocer Nº18 - Calle de Juan Ramón Jiménez
69|40.4390411|-3.7181748|﻿Sara Landeta|﻿MONCLOA|La vida es de los valientes|﻿Avenida de los Reyes Católicos 2 - Plaza de Cristo Rey
700|40.4717775|-3.6675587|﻿Gata Cattana|﻿ARTURO SORIA|No reconozco autoridad más allá de mi cuerpo|﻿Calle de Arturo Soria- Calle de Serrano Galvache
701|40.4672679|-3.6657617|﻿Jotadosele|﻿CIUDAD LINEAL|Eres Una flor en mi campo de minas Un vis a vis en mi cadena perpetua|﻿Calle de Arturo Soria- Calle de Añastro
702|40.4734486|-3.6634925|﻿Miguel Arrabal|﻿HORTALEZA|Σε κάθε βήμα, λησιάζετε και απομακρύνεστε από εσάς και εμένα.|﻿Av. de San Luis- Calle de las Cuevas de Almanzora
703|40.4716001|-3.6547404|﻿Sergio Grao Palos|﻿HORTALEZA|Las hojas son amarillas y marrones... Y eso es un triunfo|﻿Av. de San Luis- Colegio Píblico Pinar del Rey
704|40.4696691|-3.6513884|﻿Chus Castro|﻿HORTALEZA|Alegría y llanto, pétalos de una misma flor|﻿Calle Ángel Luis de la Herrán (Pares)- Calle López de Hoyos
705|40.4668497|-3.6535737|﻿Alber|﻿HORTALEZA|Mi vida sin ti es más tuya que mía|﻿Gran Vía de Hortaleza - C/ Sánchez Guerrero
706|40.448184|-3.6570793|﻿Amelie Staschewski|﻿CIUDAD LINEAL|Cruza tus miedos cuando tu mente esté en verde|﻿Calle de Torrelaguna (ENGIE)- Calle Ramírez de Arellano
707|40.4755828|-3.582589|﻿Carol4ale|﻿BARAJAS|¡¡Cruza!! Tus sueños van por aquella acera :)|﻿Calle de la Playa de Rizador- Av. de Logroño
708|40.4724121|-3.5817361|﻿Nasta HB|﻿BARAJAS|Cuando la paciencia acaba el alma chilla desolada|﻿Av. de Logroño- Calle de Algemesi
709|40.4643357|-3.5858318|﻿Javier de Arribas Cámara|﻿BARAJAS|Sirenas de asfalto asaltan blancos barcos de líneas rojas|﻿Av. de Logroño- Calle Bureta
70|40.4296622|-3.7195238|﻿Juan Carlevaris García|﻿MONCLOA-ARAVACA|Leer es el camino.|﻿Calle del Marqués de Urquijo 28 -Calle Juan Álvarez Mendizábal
710|40.4603405|-3.5933997|﻿Chema Purón|﻿ALAMEDA DE OSUNA|Navego libre por mis pensamientos. Que no me bajen de aquí|﻿Av. de Logroño (Biblioteca)
711|40.4466266|-3.5859553|﻿El Serrano|﻿SAN BLAS|Soy tanto tuyo que apenas soy mío|﻿C/ Samaniego – C/ Arrastaria
